ID,SKU,name,description,current_price,current_stock,status,creation_date,last_update
157,PROD-157,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,8274.66,17,1,2026-09-21 05:46:52,2026-09-21 06:18:52
158,PROD-158,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,1138.45,48,1,2026-09-21 09:29:15,2026-09-21 09:34:15
159,PROD-159,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla L, Color Verde)",632.54,47,1,2026-09-19 10:56:21,2026-09-19 12:31:21
160,PROD-160,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla M, Color Rojo)",2234.39,56,1,2026-09-20 16:40:06,2026-09-20 17:44:06
161,PROD-161,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla XL, Color Gris)",1955.10,53,1,2026-09-22 08:28:56,2026-09-22 08:42:56
162,PROD-162,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla M, Color Verde)",1907.07,60,1,2026-09-22 08:32:02,2026-09-22 09:43:02
163,PROD-163,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla S, Color Gris)",1503.63,68,1,2026-09-19 17:02:12,2026-09-19 18:28:12
164,PROD-164,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,6650.37,31,1,2026-09-18 03:08:11,2026-09-18 04:34:11
165,PROD-165,Smartphone Redmi Note 13 Pro 512GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Rojo,8358.54,9,1,2026-09-21 07:53:41,2026-09-21 09:38:41
166,PROD-166,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Negro)",650.52,14,1,2026-09-19 07:41:01,2026-09-19 08:44:01
167,PROD-167,Smartphone Galaxy Z Fold 6 256GB,Teléfono plegable con pantalla gigante para productividad y multitarea - Color Azul,16604.35,47,1,2026-09-21 23:35:06,2026-09-22 01:04:06
168,PROD-168,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7129.14,49,1,2026-09-18 01:46:42,2026-09-18 03:32:42
169,PROD-169,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla L, Color Negro)",1834.10,37,1,2026-09-20 03:55:47,2026-09-20 04:51:47
170,PROD-170,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,35322.93,28,1,2026-09-20 18:39:03,2026-09-20 20:34:03
171,PROD-171,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3425.86,20,1,2026-09-18 05:08:53,2026-09-18 06:56:53
172,PROD-172,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla S, Color Negro)",2041.61,41,1,2026-09-18 05:41:47,2026-09-18 07:21:47
173,PROD-173,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,6706.62,43,1,2026-09-18 17:31:37,2026-09-18 18:46:37
174,PROD-174,iPad Pro 12.9,Tableta profesional con pantalla Liquid Retina XDR y chip M2,27990.08,43,1,2026-09-17 11:46:13,2026-09-17 12:21:13
175,PROD-175,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,9398.22,16,1,2026-09-18 03:22:00,2026-09-18 04:46:00
176,PROD-176,iPhone 16 Pro Max 512GB,Smartphone insignia de Apple con acabado en titanio y cámara profesional - Color Blanco,21404.28,6,1,2026-09-18 12:44:02,2026-09-18 13:17:02
177,PROD-177,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,19176.04,9,1,2026-09-20 08:42:57,2026-09-20 09:39:57
178,PROD-178,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla S, Color Azul)",1433.25,88,1,2026-09-17 17:40:22,2026-09-17 19:13:22
179,PROD-179,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5289.39,9,1,2026-09-17 20:12:57,2026-09-17 21:13:57
180,PROD-180,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla XL, Color Verde)",2305.86,19,1,2026-09-17 23:07:24,2026-09-17 23:48:24
181,PROD-181,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,1359.06,47,1,2026-09-21 07:33:21,2026-09-21 08:47:21
182,PROD-182,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7959.17,41,1,2026-09-19 06:18:18,2026-09-19 07:16:18
183,PROD-183,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6427.53,15,1,2026-09-21 10:42:25,2026-09-21 12:05:25
184,PROD-184,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,3831.82,22,1,2026-09-19 23:37:24,2026-09-20 00:20:24
185,PROD-185,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla S, Color Gris)",1267.54,95,1,2026-09-19 00:28:42,2026-09-19 01:15:42
186,PROD-186,Smartphone Redmi Note 13 Pro 128GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Negro,3809.67,11,1,2026-09-21 23:47:46,2026-09-22 01:21:46
187,PROD-187,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla L, Color Verde)",612.80,55,1,2026-09-21 12:15:17,2026-09-21 14:15:17
188,PROD-188,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla L, Color Rojo)",1021.77,23,1,2026-09-20 23:31:22,2026-09-21 00:35:22
189,PROD-189,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,8460.69,11,1,2026-09-19 14:20:47,2026-09-19 16:08:47
190,PROD-190,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6195.80,44,1,2026-09-18 20:17:39,2026-09-18 22:00:39
191,PROD-191,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla S, Color Rojo)",2347.53,98,1,2026-09-19 02:18:26,2026-09-19 02:21:26
192,PROD-192,Barra de Sonido HT-A7000,Sistema de audio para cine en casa con soporte Dolby Atmos,27565.54,26,1,2026-09-19 14:28:44,2026-09-19 14:28:44
193,PROD-193,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,2970.28,45,1,2026-09-17 15:49:20,2026-09-17 16:00:20
194,PROD-194,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,3590.73,29,1,2026-09-18 10:16:54,2026-09-18 11:03:54
195,PROD-195,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Negro)",684.50,89,1,2026-09-17 18:36:16,2026-09-17 20:02:16
196,PROD-196,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,23998.82,36,1,2026-09-21 03:46:09,2026-09-21 04:42:09
197,PROD-197,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla S, Color Gris)",1274.31,46,1,2026-09-21 14:07:48,2026-09-21 15:33:48
198,PROD-198,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,745.17,33,1,2026-09-21 02:38:25,2026-09-21 02:45:25
199,PROD-199,MacBook Air 15 M2 256GB,Laptop ultra delgada y liviana con gran autonomía - Color Blanco,27627.71,23,1,2026-09-19 11:08:37,2026-09-19 11:23:37
200,PROD-200,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,6737.17,29,1,2026-09-20 16:55:13,2026-09-20 18:25:13
201,PROD-201,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,30084.07,27,1,2026-09-17 21:51:15,2026-09-17 22:41:15
202,PROD-202,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,542.44,12,1,2026-09-19 08:57:00,2026-09-19 10:10:00
203,PROD-203,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Gris)",597.62,12,1,2026-09-19 10:39:19,2026-09-19 11:00:19
204,PROD-204,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,1069.79,14,1,2026-09-18 22:47:34,2026-09-18 23:42:34
205,PROD-205,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3407.83,27,1,2026-09-21 23:58:23,2026-09-22 00:41:23
206,PROD-206,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,3211.47,45,1,2026-09-18 03:57:49,2026-09-18 05:04:49
207,PROD-207,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,3068.36,60,1,2026-09-21 09:21:25,2026-09-21 11:05:25
208,PROD-208,iPhone 16 Pro 256GB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Gris,7503.15,43,1,2026-09-18 09:37:14,2026-09-18 11:14:14
209,PROD-209,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,7629.82,48,1,2026-09-20 11:19:06,2026-09-20 12:18:06
210,PROD-210,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,6968.28,48,1,2026-09-19 09:23:54,2026-09-19 09:42:54
211,PROD-211,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Verde)",1001.06,45,1,2026-09-21 01:29:21,2026-09-21 01:36:21
212,PROD-212,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla L, Color Azul)",1321.61,17,1,2026-09-19 17:03:31,2026-09-19 18:49:31
213,PROD-213,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla XL, Color Azul)",1597.71,15,1,2026-09-20 04:51:16,2026-09-20 06:47:16
214,PROD-214,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,4998.04,40,1,2026-09-18 09:19:41,2026-09-18 09:26:41
215,PROD-215,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla S, Color Rojo)",1739.17,15,1,2026-09-18 23:26:16,2026-09-19 00:56:16
216,PROD-216,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla M, Color Gris)",1151.63,46,1,2026-09-19 19:46:44,2026-09-19 20:38:44
217,PROD-217,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla S, Color Verde)",1741.71,18,1,2026-09-19 11:22:19,2026-09-19 11:34:19
218,PROD-218,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,2315.17,50,1,2026-09-21 03:07:55,2026-09-21 04:58:55
219,PROD-219,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,21187.25,14,1,2026-09-19 14:18:13,2026-09-19 14:57:13
220,PROD-220,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4922.31,13,1,2026-09-19 08:26:37,2026-09-19 09:37:37
221,PROD-221,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Verde)",1861.09,97,1,2026-09-20 16:01:08,2026-09-20 16:12:08
222,PROD-222,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,538.55,27,1,2026-09-18 13:36:36,2026-09-18 14:03:36
223,PROD-223,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla M, Color Blanco)",683.13,47,1,2026-09-22 06:08:08,2026-09-22 06:20:08
224,PROD-224,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,2959.41,57,1,2026-09-21 05:21:53,2026-09-21 05:37:53
225,PROD-225,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,1633.08,52,1,2026-09-22 03:39:24,2026-09-22 04:58:24
226,PROD-226,Smartphone Redmi Note 13 Pro 1TB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Gris,24510.88,20,1,2026-09-20 04:02:55,2026-09-20 05:20:55
227,PROD-227,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Rojo)",864.21,70,1,2026-09-18 15:36:47,2026-09-18 16:23:47
228,PROD-228,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,6247.73,57,1,2026-09-19 18:58:18,2026-09-19 20:02:18
229,PROD-229,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6608.37,59,1,2026-09-21 03:25:04,2026-09-21 03:42:04
230,PROD-230,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla L, Color Rojo)",2358.73,76,1,2026-09-18 05:30:54,2026-09-18 06:06:54
231,PROD-231,MacBook Air 15 M2 1TB,Laptop ultra delgada y liviana con gran autonomía - Color Rojo,5730.88,32,1,2026-09-18 00:42:51,2026-09-18 02:38:51
232,PROD-232,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,33531.75,31,1,2026-09-17 19:06:48,2026-09-17 19:56:48
233,PROD-233,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3334.86,13,1,2026-09-19 17:57:29,2026-09-19 18:25:29
234,PROD-234,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,30290.76,46,1,2026-09-19 12:11:15,2026-09-19 13:52:15
235,PROD-235,iPhone 16 Pro Max 512GB,Smartphone insignia de Apple con acabado en titanio y cámara profesional - Color Azul,25210.56,13,1,2026-09-22 01:52:18,2026-09-22 03:22:18
236,PROD-236,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Negro)",390.86,37,1,2026-09-18 09:07:58,2026-09-18 10:17:58
237,PROD-237,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6298.91,23,1,2026-09-19 07:12:56,2026-09-19 07:27:56
238,PROD-238,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,23182.79,44,1,2026-09-20 05:55:46,2026-09-20 06:03:46
239,PROD-239,Robot Aspiradora X10+,Aspiradora robótica con estación de vaciado automático y mapeo láser,19529.91,45,1,2026-09-20 14:24:52,2026-09-20 15:37:52
240,PROD-240,MacBook Air 15 M2 1TB,Laptop ultra delgada y liviana con gran autonomía - Color Negro,22325.74,20,1,2026-09-20 22:27:59,2026-09-20 23:20:59
241,PROD-241,Audífonos Galaxy Buds3 Pro,Audífonos inalámbricos con cancelación activa de ruido inteligente,35100.23,9,1,2026-09-20 15:58:13,2026-09-20 17:07:13
242,PROD-242,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,7037.32,10,1,2026-09-21 07:56:01,2026-09-21 08:45:01
243,PROD-243,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla L, Color Negro)",1091.33,94,1,2026-09-21 06:51:14,2026-09-21 07:04:14
244,PROD-244,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,736.95,42,1,2026-09-19 12:39:43,2026-09-19 14:23:43
245,PROD-245,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,3931.13,52,1,2026-09-20 09:02:55,2026-09-20 10:22:55
246,PROD-246,iPhone 16 Pro 1TB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Negro,10917.21,7,1,2026-09-22 06:34:16,2026-09-22 06:59:16
247,PROD-247,Cámara Alpha 7 IV,Cámara mirrorless profesional de fotograma completo para foto y video,18796.12,39,1,2026-09-20 08:18:04,2026-09-20 08:50:04
248,PROD-248,MacBook Air 15 M2 512GB,Laptop ultra delgada y liviana con gran autonomía - Color Negro,31235.84,26,1,2026-09-19 03:08:51,2026-09-19 03:23:51
249,PROD-249,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla XL, Color Azul)",1078.93,33,1,2026-09-20 11:37:20,2026-09-20 13:05:20
250,PROD-250,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla L, Color Negro)",1913.22,20,1,2026-09-20 02:04:09,2026-09-20 03:21:09
251,PROD-251,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,11903.01,10,1,2026-09-19 11:06:51,2026-09-19 12:30:51
252,PROD-252,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla XL, Color Blanco)",1832.99,54,1,2026-09-20 04:28:31,2026-09-20 04:33:31
253,PROD-253,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,2486.62,58,1,2026-09-17 19:42:39,2026-09-17 19:51:39
254,PROD-254,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,4299.45,55,1,2026-09-21 14:18:13,2026-09-21 14:38:13
255,PROD-255,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,1735.36,9,1,2026-09-18 21:43:36,2026-09-18 23:22:36
256,PROD-256,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,3309.69,44,1,2026-09-17 16:04:26,2026-09-17 17:21:26
257,PROD-257,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,13706.47,9,1,2026-09-20 22:56:27,2026-09-20 23:13:27
258,PROD-258,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,2789.33,25,1,2026-09-18 23:42:35,2026-09-18 23:56:35
259,PROD-259,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,18879.96,40,1,2026-09-18 04:30:27,2026-09-18 05:03:27
260,PROD-260,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Rojo)",963.99,72,1,2026-09-18 16:30:38,2026-09-18 16:45:38
261,PROD-261,Monitor Odyssey G9,Monitor curvo ultrawide diseñado para gaming profesional,6629.30,50,1,2026-09-20 04:10:53,2026-09-20 04:21:53
262,PROD-262,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5792.51,43,1,2026-09-20 18:19:00,2026-09-20 18:56:00
263,PROD-263,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla L, Color Rojo)",832.12,35,1,2026-09-22 06:42:37,2026-09-22 06:59:37
264,PROD-264,Smartphone Redmi Note 13 Pro 512GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Rojo,20815.85,34,1,2026-09-22 08:23:57,2026-09-22 09:33:57
265,PROD-265,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,2834.06,30,1,2026-09-21 19:46:06,2026-09-21 21:18:06
266,PROD-266,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Rojo)",508.56,50,1,2026-09-21 08:54:17,2026-09-21 09:03:17
267,PROD-267,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla L, Color Blanco)",2237.61,80,1,2026-09-21 08:32:03,2026-09-21 09:47:03
268,PROD-268,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,18351.66,8,1,2026-09-18 05:26:23,2026-09-18 06:32:23
269,PROD-269,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,6249.83,50,1,2026-09-18 20:11:38,2026-09-18 20:55:38
270,PROD-270,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,2304.60,48,1,2026-09-20 19:34:46,2026-09-20 20:09:46
