ID,SKU,name,description,current_price,current_stock,status,creation_date,last_update
164,PROD-164,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,8274.66,17,1,2026-09-21 07:32:00,2026-09-21 08:04:00
165,PROD-165,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,1138.45,48,1,2026-09-21 11:14:23,2026-09-21 11:19:23
166,PROD-166,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla L, Color Verde)",632.54,47,1,2026-09-19 12:41:29,2026-09-19 14:16:29
167,PROD-167,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla M, Color Rojo)",2234.39,56,1,2026-09-20 18:25:14,2026-09-20 19:29:14
168,PROD-168,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla XL, Color Gris)",1955.10,53,1,2026-09-22 10:14:04,2026-09-22 10:28:04
169,PROD-169,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla M, Color Verde)",1907.07,60,1,2026-09-22 10:17:10,2026-09-22 11:28:10
170,PROD-170,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla S, Color Gris)",1503.63,68,1,2026-09-19 18:47:20,2026-09-19 20:13:20
171,PROD-171,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,6650.37,31,1,2026-09-18 04:53:19,2026-09-18 06:19:19
172,PROD-172,Smartphone Redmi Note 13 Pro 512GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Rojo,8358.54,9,1,2026-09-21 09:38:49,2026-09-21 11:23:49
173,PROD-173,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Negro)",650.52,14,1,2026-09-19 09:26:09,2026-09-19 10:29:09
174,PROD-174,Smartphone Galaxy Z Fold 6 256GB,Teléfono plegable con pantalla gigante para productividad y multitarea - Color Azul,16604.35,47,1,2026-09-22 01:20:14,2026-09-22 02:49:14
175,PROD-175,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,7129.14,49,1,2026-09-18 03:31:50,2026-09-18 05:17:50
176,PROD-176,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla L, Color Negro)",1834.10,37,1,2026-09-20 05:40:55,2026-09-20 06:36:55
177,PROD-177,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,35322.93,28,1,2026-09-20 20:24:11,2026-09-20 22:19:11
178,PROD-178,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3425.86,20,1,2026-09-18 06:54:01,2026-09-18 08:42:01
179,PROD-179,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla S, Color Negro)",2041.61,41,1,2026-09-18 07:26:55,2026-09-18 09:06:55
180,PROD-180,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,6706.62,43,1,2026-09-18 19:16:45,2026-09-18 20:31:45
181,PROD-181,iPad Pro 12.9,Tableta profesional con pantalla Liquid Retina XDR y chip M2,27990.08,43,1,2026-09-17 13:31:21,2026-09-17 14:06:21
182,PROD-182,Audífonos AirPods Pro 2,Audífonos intrauditivos con cancelación de ruido de nivel superior,9398.22,16,1,2026-09-18 05:07:08,2026-09-18 06:31:08
183,PROD-183,iPhone 16 Pro Max 512GB,Smartphone insignia de Apple con acabado en titanio y cámara profesional - Color Blanco,21404.28,6,1,2026-09-18 14:29:10,2026-09-18 15:02:10
184,PROD-184,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,19176.04,9,1,2026-09-20 10:28:05,2026-09-20 11:25:05
185,PROD-185,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla S, Color Azul)",1433.25,88,1,2026-09-17 19:25:30,2026-09-17 20:58:30
186,PROD-186,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5289.39,9,1,2026-09-17 21:58:05,2026-09-17 22:59:05
187,PROD-187,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla XL, Color Verde)",2305.86,19,1,2026-09-18 00:52:32,2026-09-18 01:33:32
188,PROD-188,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,1359.06,47,1,2026-09-21 09:18:29,2026-09-21 10:32:29
189,PROD-189,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,7959.17,41,1,2026-09-19 08:03:26,2026-09-19 09:01:26
190,PROD-190,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6427.53,15,1,2026-09-21 12:27:33,2026-09-21 13:50:33
191,PROD-191,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,3831.82,22,1,2026-09-20 01:22:32,2026-09-20 02:05:32
192,PROD-192,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla S, Color Gris)",1267.54,95,1,2026-09-19 02:13:50,2026-09-19 03:00:50
193,PROD-193,Smartphone Redmi Note 13 Pro 128GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Negro,3809.67,11,1,2026-09-22 01:32:54,2026-09-22 03:06:54
194,PROD-194,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla L, Color Verde)",612.80,55,1,2026-09-21 14:00:25,2026-09-21 16:00:25
195,PROD-195,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla L, Color Rojo)",1021.77,23,1,2026-09-21 01:16:30,2026-09-21 02:20:30
196,PROD-196,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,8460.69,11,1,2026-09-19 16:05:55,2026-09-19 17:53:55
197,PROD-197,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6195.80,44,1,2026-09-18 22:02:47,2026-09-18 23:45:47
198,PROD-198,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla S, Color Rojo)",2347.53,98,1,2026-09-19 04:03:34,2026-09-19 04:06:34
199,PROD-199,Barra de Sonido HT-A7000,Sistema de audio para cine en casa con soporte Dolby Atmos,27565.54,26,1,2026-09-19 16:13:52,2026-09-19 16:13:52
200,PROD-200,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,2970.28,45,1,2026-09-17 17:34:28,2026-09-17 17:45:28
201,PROD-201,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,3590.73,29,1,2026-09-18 12:02:02,2026-09-18 12:49:02
202,PROD-202,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla S, Color Negro)",684.50,89,1,2026-09-17 20:21:24,2026-09-17 21:47:24
203,PROD-203,Smart TV Bravia XR OLED 55,Televisor OLED con negros absolutos y procesador de imagen cognitivo,23998.82,36,1,2026-09-21 05:31:17,2026-09-21 06:27:17
204,PROD-204,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla S, Color Gris)",1274.31,46,1,2026-09-21 15:52:56,2026-09-21 17:18:56
205,PROD-205,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,745.17,33,1,2026-09-21 04:23:33,2026-09-21 04:30:33
206,PROD-206,MacBook Air 15 M2 256GB,Laptop ultra delgada y liviana con gran autonomía - Color Blanco,27627.71,23,1,2026-09-19 12:53:45,2026-09-19 13:08:45
207,PROD-207,Smart Band 8,Pulsera de actividad física con seguimiento del sueño y deporte,6737.17,29,1,2026-09-20 18:40:21,2026-09-20 20:10:21
208,PROD-208,Refrigeradora InstaView,Refrigerador inteligente con panel de cristal panorámico,30084.07,27,1,2026-09-17 23:36:23,2026-09-18 00:26:23
209,PROD-209,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,542.44,12,1,2026-09-19 10:42:08,2026-09-19 11:55:08
210,PROD-210,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Gris)",597.62,12,1,2026-09-19 12:24:27,2026-09-19 12:45:27
211,PROD-211,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,1069.79,14,1,2026-09-19 00:32:42,2026-09-19 01:27:42
212,PROD-212,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3407.83,27,1,2026-09-22 01:43:31,2026-09-22 02:26:31
213,PROD-213,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,3211.47,45,1,2026-09-18 05:42:57,2026-09-18 06:49:57
214,PROD-214,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,3068.36,60,1,2026-09-21 11:06:33,2026-09-21 12:50:33
215,PROD-215,iPhone 16 Pro 256GB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Gris,7503.15,43,1,2026-09-18 11:22:22,2026-09-18 12:59:22
216,PROD-216,Licuadora Reversible 2 Velocidades,Licuadora con motor reversible y vaso de vidrio resistente a choques térmicos,7629.82,48,1,2026-09-20 13:04:14,2026-09-20 14:03:14
217,PROD-217,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,6968.28,48,1,2026-09-19 11:09:02,2026-09-19 11:28:02
218,PROD-218,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla XL, Color Verde)",1001.06,45,1,2026-09-21 03:14:29,2026-09-21 03:21:29
219,PROD-219,Zapatillas Ultraboost Light,"Tenis de running con retorno de energía superior y ligereza (Talla L, Color Azul)",1321.61,17,1,2026-09-19 18:48:39,2026-09-19 20:34:39
220,PROD-220,Jeans 501 Original Fit,"Pantalón de mezclilla clásico de corte recto y ajuste cómodo (Talla XL, Color Azul)",1597.71,15,1,2026-09-20 06:36:24,2026-09-20 08:32:24
221,PROD-221,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,4998.04,40,1,2026-09-18 11:04:49,2026-09-18 11:11:49
222,PROD-222,Chaqueta Camionera de Mezclilla,"Chaqueta clásica de mezclilla resistente para uso diario (Talla S, Color Rojo)",1739.17,15,1,2026-09-19 01:11:24,2026-09-19 02:41:24
223,PROD-223,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla M, Color Gris)",1151.63,46,1,2026-09-19 21:31:52,2026-09-19 22:23:52
224,PROD-224,Polerón Adicolor Classics,"Sudadera clásica con el logotipo de las tres tiras (Talla S, Color Verde)",1741.71,18,1,2026-09-19 13:07:27,2026-09-19 13:19:27
225,PROD-225,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,2315.17,50,1,2026-09-21 04:53:03,2026-09-21 06:44:03
226,PROD-226,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,21187.25,14,1,2026-09-19 16:03:21,2026-09-19 16:42:21
227,PROD-227,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,4922.31,13,1,2026-09-19 10:11:45,2026-09-19 11:22:45
228,PROD-228,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Verde)",1861.09,97,1,2026-09-20 17:46:16,2026-09-20 17:57:16
229,PROD-229,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,538.55,27,1,2026-09-18 15:21:44,2026-09-18 15:48:44
230,PROD-230,Zapatillas Air Max 270,"Calzado deportivo con cápsula de aire visible para máxima comodidad (Talla M, Color Blanco)",683.13,47,1,2026-09-22 07:53:16,2026-09-22 08:05:16
231,PROD-231,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,2959.41,57,1,2026-09-21 07:07:01,2026-09-21 07:23:01
232,PROD-232,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,1633.08,52,1,2026-09-22 05:24:32,2026-09-22 06:43:32
233,PROD-233,Smartphone Redmi Note 13 Pro 1TB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Gris,24510.88,20,1,2026-09-20 05:48:03,2026-09-20 07:06:03
234,PROD-234,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Rojo)",864.21,70,1,2026-09-18 17:21:55,2026-09-18 18:08:55
235,PROD-235,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,6247.73,57,1,2026-09-19 20:43:26,2026-09-19 21:47:26
236,PROD-236,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6608.37,59,1,2026-09-21 05:10:12,2026-09-21 05:27:12
237,PROD-237,Camiseta Graphic Setin Neck,"Playera casual de algodón con estampado frontal (Talla L, Color Rojo)",2358.73,76,1,2026-09-18 07:16:02,2026-09-18 07:52:02
238,PROD-238,MacBook Air 15 M2 1TB,Laptop ultra delgada y liviana con gran autonomía - Color Rojo,5730.88,32,1,2026-09-18 02:27:59,2026-09-18 04:23:59
239,PROD-239,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,33531.75,31,1,2026-09-17 20:51:56,2026-09-17 21:41:56
240,PROD-240,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,3334.86,13,1,2026-09-19 19:42:37,2026-09-19 20:10:37
241,PROD-241,Consola PlayStation 5 Slim,Consola de videojuegos de última generación con almacenamiento SSD ultra rápido,30290.76,46,1,2026-09-19 13:56:23,2026-09-19 15:37:23
242,PROD-242,iPhone 16 Pro Max 512GB,Smartphone insignia de Apple con acabado en titanio y cámara profesional - Color Azul,25210.56,13,1,2026-09-22 03:37:26,2026-09-22 05:07:26
243,PROD-243,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla S, Color Negro)",390.86,37,1,2026-09-18 10:53:06,2026-09-18 12:03:06
244,PROD-244,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,6298.91,23,1,2026-09-19 08:58:04,2026-09-19 09:13:04
245,PROD-245,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,23182.79,44,1,2026-09-20 07:40:54,2026-09-20 07:48:54
246,PROD-246,Robot Aspiradora X10+,Aspiradora robótica con estación de vaciado automático y mapeo láser,19529.91,45,1,2026-09-20 16:10:00,2026-09-20 17:23:00
247,PROD-247,MacBook Air 15 M2 1TB,Laptop ultra delgada y liviana con gran autonomía - Color Negro,22325.74,20,1,2026-09-21 00:13:07,2026-09-21 01:06:07
248,PROD-248,Audífonos Galaxy Buds3 Pro,Audífonos inalámbricos con cancelación activa de ruido inteligente,35100.23,9,1,2026-09-20 17:43:21,2026-09-20 18:52:21
249,PROD-249,Freidora de Aire 4L,Freidora sin aceite para cocinar de manera saludable y rápida,7037.32,10,1,2026-09-21 09:41:09,2026-09-21 10:30:09
250,PROD-250,Zapatillas Air Force 1 '07,"Tenis clásicos de cuero blanco para uso urbano y casual (Talla L, Color Negro)",1091.33,94,1,2026-09-21 08:36:22,2026-09-21 08:49:22
251,PROD-251,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,736.95,42,1,2026-09-19 14:24:51,2026-09-19 16:08:51
252,PROD-252,Cafetera Programable 12 Tazas,Cafetera de goteo con temporizador programable y jarra de vidrio,3931.13,52,1,2026-09-20 10:48:03,2026-09-20 12:08:03
253,PROD-253,iPhone 16 Pro 1TB,Teléfono inteligente premium con chip de alto rendimiento y triple cámara - Color Negro,10917.21,7,1,2026-09-22 08:19:24,2026-09-22 08:44:24
254,PROD-254,Cámara Alpha 7 IV,Cámara mirrorless profesional de fotograma completo para foto y video,18796.12,39,1,2026-09-20 10:03:12,2026-09-20 10:35:12
255,PROD-255,MacBook Air 15 M2 512GB,Laptop ultra delgada y liviana con gran autonomía - Color Negro,31235.84,26,1,2026-09-19 04:53:59,2026-09-19 05:08:59
256,PROD-256,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla XL, Color Azul)",1078.93,33,1,2026-09-20 13:22:28,2026-09-20 14:50:28
257,PROD-257,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla L, Color Negro)",1913.22,20,1,2026-09-20 03:49:17,2026-09-20 05:06:17
258,PROD-258,Monitor UltraGear 27,Monitor de alta frecuencia de actualización para juegos competitivos,11903.01,10,1,2026-09-19 12:51:59,2026-09-19 14:15:59
259,PROD-259,Pantalón de Buzo Tech Fleece,"Pantalón deportivo térmico con diseño estilizado (Talla XL, Color Blanco)",1832.99,54,1,2026-09-20 06:13:39,2026-09-20 06:18:39
260,PROD-260,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,2486.62,58,1,2026-09-17 21:27:47,2026-09-17 21:36:47
261,PROD-261,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,4299.45,55,1,2026-09-21 16:03:21,2026-09-21 16:23:21
262,PROD-262,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,1735.36,9,1,2026-09-18 23:28:44,2026-09-19 01:07:44
263,PROD-263,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,3309.69,44,1,2026-09-17 17:49:34,2026-09-17 19:06:34
264,PROD-264,Patinete Eléctrico Pro 4,Scooter eléctrico con gran autonomía para movilidad urbana,13706.47,9,1,2026-09-21 00:41:35,2026-09-21 00:58:35
265,PROD-265,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,2789.33,25,1,2026-09-19 01:27:43,2026-09-19 01:41:43
266,PROD-266,Audífonos AirPods Max,Audífonos de diadema inalámbricos con sonido de alta fidelidad,18879.96,40,1,2026-09-18 06:15:35,2026-09-18 06:48:35
267,PROD-267,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla M, Color Rojo)",963.99,72,1,2026-09-18 18:15:46,2026-09-18 18:30:46
268,PROD-268,Monitor Odyssey G9,Monitor curvo ultrawide diseñado para gaming profesional,6629.30,50,1,2026-09-20 05:56:01,2026-09-20 06:07:01
269,PROD-269,Aspiradora Inalámbrica SpeedPro,Aspiradora escoba sin cable con cabezal de succión de 180 grados,5792.51,43,1,2026-09-20 20:04:08,2026-09-20 20:41:08
270,PROD-270,Jeans 511 Slim Fit,"Pantalón de mezclilla ajustado de estilo moderno (Talla L, Color Rojo)",832.12,35,1,2026-09-22 08:27:45,2026-09-22 08:44:45
271,PROD-271,Smartphone Redmi Note 13 Pro 512GB,Teléfono inteligente con excelente relación calidad-precio y gran cámara - Color Rojo,20815.85,34,1,2026-09-22 10:09:05,2026-09-22 11:19:05
272,PROD-272,Smart TV OLED C3 65,Televisor inteligente ideal para videojuegos y películas con pánel OLED,2834.06,30,1,2026-09-21 21:31:14,2026-09-21 23:03:14
273,PROD-273,Zapatillas Samba OG,"Tenis de estilo retro icónicos en cuero de primera calidad (Talla XL, Color Rojo)",508.56,50,1,2026-09-21 10:39:25,2026-09-21 10:48:25
274,PROD-274,Zapatillas Running Pegasus 40,"Calzado de correr con amortiguación reactiva para entrenamiento (Talla L, Color Blanco)",2237.61,80,1,2026-09-21 10:17:11,2026-09-21 11:32:11
275,PROD-275,Apple Watch Series 10,Reloj inteligente con sensores avanzados de salud y actividad física,18351.66,8,1,2026-09-18 07:11:31,2026-09-18 08:17:31
276,PROD-276,Audífonos Bluetooth WH-1000XM5,Audífonos inalámbricos con la mejor cancelación de ruido del mercado,6249.83,50,1,2026-09-18 21:56:46,2026-09-18 22:40:46
277,PROD-277,Freidora XXL Airfryer,Freidora de aire de gran capacidad con tecnología de extracción de grasa,2304.60,48,1,2026-09-20 21:19:54,2026-09-20 21:54:54
